id,name,description,type,source_url,image_url,image_path
207,Fin de voie verte,Fin de voie verte — panneau issu du Code de la route (liste des panneaux).,liste_des_panneaux,https://fr.wikibooks.org/wiki/Code_de_la_route/Liste_des_panneaux,https://upload.wikimedia.org/wikipedia/commons/2/27/France_road_sign_C116.svg,images\France_road_sign_C116.svg
201,Fin de voie à accès réglementé,Fin de voie à accès réglementé — panneau issu du Code de la route (liste des panneaux).,liste_des_panneaux,https://fr.wikibooks.org/wiki/Code_de_la_route/Liste_des_panneaux,https://upload.wikimedia.org/wikipedia/commons/4/4c/Voie_express_F_%28fin%29.svg,images\Voie_express_F__28fin_29.svg
122,Fin de zone d'équipement hivernal obligatoire,Fin de zone d'équipement hivernal obligatoire — panneau issu du Code de la route (liste des panneaux).,liste_des_panneaux,https://fr.wikibooks.org/wiki/Code_de_la_route/Liste_des_panneaux,https://upload.wikimedia.org/wikipedia/commons/3/30/France_road_sign_B59.svg,images\France_road_sign_B59.svg
121,Fin de zone à accès restreint,Fin de zone à accès restreint — panneau issu du Code de la route (liste des panneaux).,liste_des_panneaux,https://fr.wikibooks.org/wiki/Code_de_la_route/Liste_des_panneaux,https://upload.wikimedia.org/wikipedia/commons/9/9e/France_road_sign_B57.svg,images\France_road_sign_B57.svg
109,Fin d’interdiction de dépasser,Fin d’interdiction de dépasser — panneau issu du Code de la route (liste des panneaux).,liste_des_panneaux,https://fr.wikibooks.org/wiki/Code_de_la_route/Liste_des_panneaux,https://upload.wikimedia.org/wikipedia/commons/0/0f/France_road_sign_B34.svg,images\France_road_sign_B34.svg
110,Fin d’interdiction de dépasser pour les poids lourds,Fin d’interdiction de dépasser pour les poids lourds — panneau issu du Code de la route (liste des panneaux).,liste_des_panneaux,https://fr.wikibooks.org/wiki/Code_de_la_route/Liste_des_panneaux,https://upload.wikimedia.org/wikipedia/commons/d/dc/France_road_sign_B34a.svg,images\France_road_sign_B34a.svg
111,Fin d’interdiction de l’usage de l’avertisseur sonore,Fin d’interdiction de l’usage de l’avertisseur sonore — panneau issu du Code de la route (liste des panneaux).,liste_des_panneaux,https://fr.wikibooks.org/wiki/Code_de_la_route/Liste_des_panneaux,https://upload.wikimedia.org/wikipedia/commons/6/65/France_road_sign_B35.svg,images\France_road_sign_B35.svg
152,Fin d’obligation de l’usage des chaînes à neige,Fin d’obligation de l’usage des chaînes à neige — panneau issu du Code de la route (liste des panneaux).,liste_des_panneaux,https://fr.wikibooks.org/wiki/Code_de_la_route/Liste_des_panneaux,https://upload.wikimedia.org/wikipedia/commons/6/64/France_road_sign_B44.svg,images\France_road_sign_B44.svg
155,Fin d’obligation dont la nature est mentionnée par une inscription sur le panneau,Fin d’obligation dont la nature est mentionnée par une inscription sur le panneau — panneau issu du Code de la route (liste des panneaux).,liste_des_panneaux,https://fr.wikibooks.org/wiki/Code_de_la_route/Liste_des_panneaux,https://upload.wikimedia.org/wikipedia/commons/4/48/France_road_sign_B49.svg,images\France_road_sign_B49.svg
239,Fréquence d’émission d’une station de radiodiffusion dédiée aux informations sur la circulation routière et l’état des routes,Fréquence d’émission d’une station de radiodiffusion dédiée aux informations sur la circulation routière et l’état des routes — panneau issu du Code de la route (liste des panneaux).,liste_des_panneaux,https://fr.wikibooks.org/wiki/Code_de_la_route/Liste_des_panneaux,https://upload.wikimedia.org/wikipedia/commons/d/df/France_road_sign_CE22.svg,images\France_road_sign_CE22.svg
268,Garage ou poste de dépannage,Garage ou poste de dépannage — panneau issu du Code de la route (liste des panneaux).,liste_des_panneaux,https://fr.wikibooks.org/wiki/Code_de_la_route/Liste_des_panneaux,https://upload.wikimedia.org/wikipedia/commons/8/84/France_road_sign_ID14c.svg,images\France_road_sign_ID14c.svg
223,Gare auto/train,Gare auto/train — panneau issu du Code de la route (liste des panneaux).,liste_des_panneaux,https://fr.wikibooks.org/wiki/Code_de_la_route/Liste_des_panneaux,https://upload.wikimedia.org/wikipedia/commons/b/b9/France_road_sign_CE8.svg,images\France_road_sign_CE8.svg
263,Gare de train autos,Gare de train autos — panneau issu du Code de la route (liste des panneaux).,liste_des_panneaux,https://fr.wikibooks.org/wiki/Code_de_la_route/Liste_des_panneaux,https://upload.wikimedia.org/wikipedia/commons/a/a9/France_road_sign_ID12b.svg,images\France_road_sign_ID12b.svg
236,Gare de téléphérique,Gare de téléphérique — panneau issu du Code de la route (liste des panneaux).,liste_des_panneaux,https://fr.wikibooks.org/wiki/Code_de_la_route/Liste_des_panneaux,https://upload.wikimedia.org/wikipedia/commons/f/f3/France_road_sign_CE20a.svg,images\France_road_sign_CE20a.svg
262,Gare ferroviaire,Gare ferroviaire — panneau issu du Code de la route (liste des panneaux).,liste_des_panneaux,https://fr.wikibooks.org/wiki/Code_de_la_route/Liste_des_panneaux,https://upload.wikimedia.org/wikipedia/commons/f/f1/France_road_sign_ID12a.svg,images\France_road_sign_ID12a.svg
255,Hôpital ou clinique assurant les urgences,Hôpital ou clinique assurant les urgences — panneau issu du Code de la route (liste des panneaux).,liste_des_panneaux,https://fr.wikibooks.org/wiki/Code_de_la_route/Liste_des_panneaux,https://upload.wikimedia.org/wikipedia/commons/9/99/France_road_sign_ID3.svg,images\France_road_sign_ID3.svg
256,Hôpital ou clinique n'assurant pas les urgences,Hôpital ou clinique n'assurant pas les urgences — panneau issu du Code de la route (liste des panneaux).,liste_des_panneaux,https://fr.wikibooks.org/wiki/Code_de_la_route/Liste_des_panneaux,https://upload.wikimedia.org/wikipedia/commons/9/94/France_road_sign_ID4.svg,images\France_road_sign_ID4.svg
294,Hôtel,Hôtel — panneau issu du Code de la route (liste des panneaux).,liste_des_panneaux,https://fr.wikibooks.org/wiki/Code_de_la_route/Liste_des_panneaux,https://upload.wikimedia.org/wikipedia/commons/5/5b/France_road_sign_ID25.svg,images\France_road_sign_ID25.svg
233,Hôtel ou motel ouvert 7 jours sur 7,Hôtel ou motel ouvert 7 jours sur 7 — panneau issu du Code de la route (liste des panneaux).,liste_des_panneaux,https://fr.wikibooks.org/wiki/Code_de_la_route/Liste_des_panneaux,https://upload.wikimedia.org/wikipedia/commons/5/5e/France_road_sign_CE17.svg,images\France_road_sign_CE17.svg
167,Impasse,Impasse — panneau issu du Code de la route (liste des panneaux).,liste_des_panneaux,https://fr.wikibooks.org/wiki/Code_de_la_route/Liste_des_panneaux,https://upload.wikimedia.org/wikipedia/commons/f/f5/France_road_sign_C13a.svg,images\France_road_sign_C13a.svg
169,Impasse comportant une issue pour les piétons,Impasse comportant une issue pour les piétons — panneau issu du Code de la route (liste des panneaux).,liste_des_panneaux,https://fr.wikibooks.org/wiki/Code_de_la_route/Liste_des_panneaux,https://upload.wikimedia.org/wikipedia/commons/2/27/France_road_sign_C13c.svg,images\France_road_sign_C13c.svg
170,Impasse comportant une issue pour les piétons et les cycles,Impasse comportant une issue pour les piétons et les cycles — panneau issu du Code de la route (liste des panneaux).,liste_des_panneaux,https://fr.wikibooks.org/wiki/Code_de_la_route/Liste_des_panneaux,https://upload.wikimedia.org/wikipedia/commons/7/7b/France_road_sign_C13d.svg,images\France_road_sign_C13d.svg
372,Indication diverse,Indication diverse — panneau issu du Code de la route (liste des panneaux).,liste_des_panneaux,https://fr.wikibooks.org/wiki/Code_de_la_route/Liste_des_panneaux,https://upload.wikimedia.org/wikipedia/commons/e/e5/France_road_sign_M9z-1.svg,images\France_road_sign_M9z-1.svg
191,Indications diverses,Indications diverses — panneau issu du Code de la route (liste des panneaux).,liste_des_panneaux,https://fr.wikibooks.org/wiki/Code_de_la_route/Liste_des_panneaux,https://upload.wikimedia.org/wikipedia/commons/3/3c/France_road_sign_C50.svg,images\France_road_sign_C50.svg
381,Indique les caractéristiques de la limitation d’accès (catégories et classes de véhicules au sens des articles R. 311-1 et R. 318-2 du code de la route) ainsi que les catégories de véhicules dérogatoires.,Indique les caractéristiques de la limitation d’accès (catégories et classes de véhicules au sens des articles R. 311-1 et R. 318-2 du code de la route) ainsi que les catégories de véhicules dérogatoires. — panneau issu du Code de la route (liste des panneaux).,liste_des_panneaux,https://fr.wikibooks.org/wiki/Code_de_la_route/Liste_des_panneaux,https://upload.wikimedia.org/wikipedia/commons/c/c1/France_Road_Sign_M11d.png,images\France_Road_Sign_M11d.png
213,Informations relatives aux services ou activités touristiques,Informations relatives aux services ou activités touristiques — panneau issu du Code de la route (liste des panneaux).,liste_des_panneaux,https://fr.wikibooks.org/wiki/Code_de_la_route/Liste_des_panneaux,https://upload.wikimedia.org/wikipedia/commons/c/ce/France_road_sign_CE3a.svg,images\France_road_sign_CE3a.svg
260,Installation accessible aux personnes handicapées à mobilité réduite,Installation accessible aux personnes handicapées à mobilité réduite — panneau issu du Code de la route (liste des panneaux).,liste_des_panneaux,https://fr.wikibooks.org/wiki/Code_de_la_route/Liste_des_panneaux,https://upload.wikimedia.org/wikipedia/commons/0/0b/France_road_sign_ID7.svg,images\France_road_sign_ID7.svg
227,Installations accessibles aux personnes handicapées à mobilité réduite,Installations accessibles aux personnes handicapées à mobilité réduite — panneau issu du Code de la route (liste des panneaux).,liste_des_panneaux,https://fr.wikibooks.org/wiki/Code_de_la_route/Liste_des_panneaux,https://upload.wikimedia.org/wikipedia/commons/3/34/France_road_sign_CE14.svg,images\France_road_sign_CE14.svg
249,Installations ou services divers,Installations ou services divers — panneau issu du Code de la route (liste des panneaux).,liste_des_panneaux,https://fr.wikibooks.org/wiki/Code_de_la_route/Liste_des_panneaux,https://upload.wikimedia.org/wikipedia/commons/5/56/France_road_sign_CE50.svg,images\France_road_sign_CE50.svg
63,Interdiction de circuler sans maintenir l'intervalle minimum indiqué,Interdiction de circuler sans maintenir l'intervalle minimum indiqué — panneau issu du Code de la route (liste des panneaux).,liste_des_panneaux,https://fr.wikibooks.org/wiki/Code_de_la_route/Liste_des_panneaux,https://upload.wikimedia.org/wikipedia/commons/7/7f/France_road_sign_B17.svg,images\France_road_sign_B17.svg
56,Interdiction de dépasser tout véhicule à moteur sauf deux-roues sans sidecar,Interdiction de dépasser tout véhicule à moteur sauf deux-roues sans sidecar — panneau issu du Code de la route (liste des panneaux).,liste_des_panneaux,https://fr.wikibooks.org/wiki/Code_de_la_route/Liste_des_panneaux,https://upload.wikimedia.org/wikipedia/commons/4/44/France_road_sign_B3.svg,images\France_road_sign_B3.svg
55,Interdiction de faire demi-tour jusqu'à la prochaine intersection incluse,Interdiction de faire demi-tour jusqu'à la prochaine intersection incluse — panneau issu du Code de la route (liste des panneaux).,liste_des_panneaux,https://fr.wikibooks.org/wiki/Code_de_la_route/Liste_des_panneaux,https://upload.wikimedia.org/wikipedia/commons/d/d7/France_road_sign_B2c.svg,images\France_road_sign_B2c.svg
54,Interdiction de tourner à droite à la prochaine intersection,Interdiction de tourner à droite à la prochaine intersection — panneau issu du Code de la route (liste des panneaux).,liste_des_panneaux,https://fr.wikibooks.org/wiki/Code_de_la_route/Liste_des_panneaux,https://upload.wikimedia.org/wikipedia/commons/0/0f/France_road_sign_B2b.svg,images\France_road_sign_B2b.svg
53,Interdiction de tourner à gauche à la prochaine intersection,Interdiction de tourner à gauche à la prochaine intersection — panneau issu du Code de la route (liste des panneaux).,liste_des_panneaux,https://fr.wikibooks.org/wiki/Code_de_la_route/Liste_des_panneaux,https://upload.wikimedia.org/wikipedia/commons/e/e4/France_road_sign_B2a.svg,images\France_road_sign_B2a.svg
98,Interdiction explicite,Interdiction explicite — panneau issu du Code de la route (liste des panneaux).,liste_des_panneaux,https://fr.wikibooks.org/wiki/Code_de_la_route/Liste_des_panneaux,https://upload.wikimedia.org/wikipedia/commons/3/33/France_road_sign_B19.svg,images\France_road_sign_B19.svg
57,"Interdiction pour les véhicules de plus de 3,5 tonnes de dépasser tout véhicule à moteur sauf deux-roues sans sidecar","Interdiction pour les véhicules de plus de 3,5 tonnes de dépasser tout véhicule à moteur sauf deux-roues sans sidecar — panneau issu du Code de la route (liste des panneaux).",liste_des_panneaux,https://fr.wikibooks.org/wiki/Code_de_la_route/Liste_des_panneaux,https://upload.wikimedia.org/wikipedia/commons/7/7a/France_road_sign_B3a.svg,images\France_road_sign_B3a.svg
64,Interdiction spécifique en texte,Interdiction spécifique en texte — panneau issu du Code de la route (liste des panneaux).,liste_des_panneaux,https://fr.wikibooks.org/wiki/Code_de_la_route/Liste_des_panneaux,https://upload.wikimedia.org/wikipedia/commons/3/33/France_road_sign_B19.svg,images\France_road_sign_B19.svg
247,Issue de secours vers la droite,Issue de secours vers la droite — panneau issu du Code de la route (liste des panneaux).,liste_des_panneaux,https://fr.wikibooks.org/wiki/Code_de_la_route/Liste_des_panneaux,https://upload.wikimedia.org/wikipedia/commons/f/fe/France_road_sign_CE30a.svg,images\France_road_sign_CE30a.svg
248,Issue de secours vers la gauche,Issue de secours vers la gauche — panneau issu du Code de la route (liste des panneaux).,liste_des_panneaux,https://fr.wikibooks.org/wiki/Code_de_la_route/Liste_des_panneaux,https://upload.wikimedia.org/wikipedia/commons/c/c2/France_road_sign_CE30b.svg,images\France_road_sign_CE30b.svg
305,Itinéraire piétonnier,Itinéraire piétonnier — panneau issu du Code de la route (liste des panneaux).,liste_des_panneaux,https://fr.wikibooks.org/wiki/Code_de_la_route/Liste_des_panneaux,https://upload.wikimedia.org/wikipedia/commons/1/1a/France_road_sign_ID34a.svg,images\France_road_sign_ID34a.svg
306,Itinéraire piétonnier difficilement accessible pour les personnes à mobilité réduite,Itinéraire piétonnier difficilement accessible pour les personnes à mobilité réduite — panneau issu du Code de la route (liste des panneaux).,liste_des_panneaux,https://fr.wikibooks.org/wiki/Code_de_la_route/Liste_des_panneaux,https://upload.wikimedia.org/wikipedia/commons/2/2d/France_road_sign_ID34b.svg,images\France_road_sign_ID34b.svg
240,Jeux d’enfants,Jeux d’enfants — panneau issu du Code de la route (liste des panneaux).,liste_des_panneaux,https://fr.wikibooks.org/wiki/Code_de_la_route/Liste_des_panneaux,https://upload.wikimedia.org/wikipedia/commons/0/0a/France_road_sign_CE23.svg,images\France_road_sign_CE23.svg
323,Jusqu'au panneau,Jusqu'au panneau — panneau issu du Code de la route (liste des panneaux).,liste_des_panneaux,https://fr.wikibooks.org/wiki/Code_de_la_route/Liste_des_panneaux,https://upload.wikimedia.org/wikipedia/commons/9/9f/France_road_sign_M8b.svg,images\France_road_sign_M8b.svg
163,"L'arrêt et le stationnement des autres véhicules sont interdits, sur une étendue signalée par le marquage approprié","L'arrêt et le stationnement des autres véhicules sont interdits, sur une étendue signalée par le marquage approprié — panneau issu du Code de la route (liste des panneaux).",liste_des_panneaux,https://fr.wikibooks.org/wiki/Code_de_la_route/Liste_des_panneaux,https://upload.wikimedia.org/wikipedia/commons/7/79/France_road_sign_C6.svg,images\France_road_sign_C6.svg
325,Le panneau concerne les automobiles et véhicules légers,Le panneau concerne les automobiles et véhicules légers — panneau issu du Code de la route (liste des panneaux).,liste_des_panneaux,https://fr.wikibooks.org/wiki/Code_de_la_route/Liste_des_panneaux,https://upload.wikimedia.org/wikipedia/commons/c/cd/France_road_sign_M4a.svg,images\France_road_sign_M4a.svg
349,Le panneau concerne les cavaliers,Le panneau concerne les cavaliers — panneau issu du Code de la route (liste des panneaux).,liste_des_panneaux,https://fr.wikibooks.org/wiki/Code_de_la_route/Liste_des_panneaux,https://upload.wikimedia.org/wikipedia/commons/9/95/France_road_sign_M4y.svg,images\France_road_sign_M4y.svg
344,Le panneau concerne les charrettes à bras,Le panneau concerne les charrettes à bras — panneau issu du Code de la route (liste des panneaux).,liste_des_panneaux,https://fr.wikibooks.org/wiki/Code_de_la_route/Liste_des_panneaux,https://upload.wikimedia.org/wikipedia/commons/0/06/France_road_sign_M4t.svg,images\France_road_sign_M4t.svg
328,Le panneau concerne les cyclistes,Le panneau concerne les cyclistes — panneau issu du Code de la route (liste des panneaux).,liste_des_panneaux,https://fr.wikibooks.org/wiki/Code_de_la_route/Liste_des_panneaux,https://upload.wikimedia.org/wikipedia/commons/6/68/France_road_sign_M4d1.svg,images\France_road_sign_M4d1.svg
329,Le panneau concerne les cyclomoteurs,Le panneau concerne les cyclomoteurs — panneau issu du Code de la route (liste des panneaux).,liste_des_panneaux,https://fr.wikibooks.org/wiki/Code_de_la_route/Liste_des_panneaux,https://upload.wikimedia.org/wikipedia/commons/c/c2/France_road_sign_M4d2.svg,images\France_road_sign_M4d2.svg
339,Le panneau concerne les handicapés physiques,Le panneau concerne les handicapés physiques — panneau issu du Code de la route (liste des panneaux).,liste_des_panneaux,https://fr.wikibooks.org/wiki/Code_de_la_route/Liste_des_panneaux,https://upload.wikimedia.org/wikipedia/commons/e/ed/France_road_sign_M4n.svg,images\France_road_sign_M4n.svg
327,"Le panneau concerne les motocyclettes et motocyclettes légères, au sens de l’article R.311-1 du code de la route","Le panneau concerne les motocyclettes et motocyclettes légères, au sens de l’article R.311-1 du code de la route — panneau issu du Code de la route (liste des panneaux).",liste_des_panneaux,https://fr.wikibooks.org/wiki/Code_de_la_route/Liste_des_panneaux,https://upload.wikimedia.org/wikipedia/commons/f/f1/France_road_sign_M4c.svg,images\France_road_sign_M4c.svg
340,Le panneau concerne les piétons,Le panneau concerne les piétons — panneau issu du Code de la route (liste des panneaux).,liste_des_panneaux,https://fr.wikibooks.org/wiki/Code_de_la_route/Liste_des_panneaux,https://upload.wikimedia.org/wikipedia/commons/f/fc/France_road_sign_M4p.svg,images\France_road_sign_M4p.svg
338,Le panneau concerne les transports de marchandises dangereuses,Le panneau concerne les transports de marchandises dangereuses — panneau issu du Code de la route (liste des panneaux).,liste_des_panneaux,https://fr.wikibooks.org/wiki/Code_de_la_route/Liste_des_panneaux,https://upload.wikimedia.org/wikipedia/commons/f/fd/France_road_sign_M4m.svg,images\France_road_sign_M4m.svg
336,Le panneau concerne les transports de marchandises explosives ou facilement inflammables,Le panneau concerne les transports de marchandises explosives ou facilement inflammables — panneau issu du Code de la route (liste des panneaux).,liste_des_panneaux,https://fr.wikibooks.org/wiki/Code_de_la_route/Liste_des_panneaux,https://upload.wikimedia.org/wikipedia/commons/8/8a/France_road_sign_M4k.svg,images\France_road_sign_M4k.svg
337,Le panneau concerne les transports de marchandises susceptibles de polluer les eaux,Le panneau concerne les transports de marchandises susceptibles de polluer les eaux — panneau issu du Code de la route (liste des panneaux).,liste_des_panneaux,https://fr.wikibooks.org/wiki/Code_de_la_route/Liste_des_panneaux,https://upload.wikimedia.org/wikipedia/commons/6/63/France_road_sign_M4l.svg,images\France_road_sign_M4l.svg
326,Le panneau concerne les transports de personnes,Le panneau concerne les transports de personnes — panneau issu du Code de la route (liste des panneaux).,liste_des_panneaux,https://fr.wikibooks.org/wiki/Code_de_la_route/Liste_des_panneaux,https://upload.wikimedia.org/wikipedia/commons/3/32/France_road_sign_M4b.svg,images\France_road_sign_M4b.svg
332,Le panneau concerne les véhicules affectés au transport de marchandises,Le panneau concerne les véhicules affectés au transport de marchandises — panneau issu du Code de la route (liste des panneaux).,liste_des_panneaux,https://fr.wikibooks.org/wiki/Code_de_la_route/Liste_des_panneaux,https://upload.wikimedia.org/wikipedia/commons/4/4c/France_road_sign_M4g.svg,images\France_road_sign_M4g.svg
334,Le panneau concerne les véhicules agricoles motorisés,Le panneau concerne les véhicules agricoles motorisés — panneau issu du Code de la route (liste des panneaux).,liste_des_panneaux,https://fr.wikibooks.org/wiki/Code_de_la_route/Liste_des_panneaux,https://upload.wikimedia.org/wikipedia/commons/e/ea/France_road_sign_M4i.svg,images\France_road_sign_M4i.svg
341,"Le panneau concerne les véhicules articulés ou non, train double ou ensemble de véhicules dont la longueur est supérieure au nombre indiqué","Le panneau concerne les véhicules articulés ou non, train double ou ensemble de véhicules dont la longueur est supérieure au nombre indiqué — panneau issu du Code de la route (liste des panneaux).",liste_des_panneaux,https://fr.wikibooks.org/wiki/Code_de_la_route/Liste_des_panneaux,https://upload.wikimedia.org/wikipedia/commons/5/55/France_road_sign_M4q.svg,images\France_road_sign_M4q.svg
350,Le panneau concerne les véhicules bénéficiant du label « autopartage »,Le panneau concerne les véhicules bénéficiant du label « autopartage » — panneau issu du Code de la route (liste des panneaux).,liste_des_panneaux,https://fr.wikibooks.org/wiki/Code_de_la_route/Liste_des_panneaux,https://upload.wikimedia.org/wikipedia/commons/9/91/France_road_sign_M4z.svg,images\France_road_sign_M4z.svg
346,"Le panneau concerne les véhicules dont la hauteur, chargement compris, est supérieure au nombre indiqué","Le panneau concerne les véhicules dont la hauteur, chargement compris, est supérieure au nombre indiqué — panneau issu du Code de la route (liste des panneaux).",liste_des_panneaux,https://fr.wikibooks.org/wiki/Code_de_la_route/Liste_des_panneaux,https://upload.wikimedia.org/wikipedia/commons/f/fb/France_road_sign_M4v.svg,images\France_road_sign_M4v.svg
345,"Le panneau concerne les véhicules dont la largeur, chargement compris, est supérieure au nombre indiqué","Le panneau concerne les véhicules dont la largeur, chargement compris, est supérieure au nombre indiqué — panneau issu du Code de la route (liste des panneaux).",liste_des_panneaux,https://fr.wikibooks.org/wiki/Code_de_la_route/Liste_des_panneaux,https://upload.wikimedia.org/wikipedia/commons/d/de/France_road_sign_M4u.svg,images\France_road_sign_M4u.svg
335,Le panneau concerne les véhicules dont les roues ont des chaînes à neige,Le panneau concerne les véhicules dont les roues ont des chaînes à neige — panneau issu du Code de la route (liste des panneaux).,liste_des_panneaux,https://fr.wikibooks.org/wiki/Code_de_la_route/Liste_des_panneaux,https://upload.wikimedia.org/wikipedia/commons/8/8d/France_road_sign_M4j.svg,images\France_road_sign_M4j.svg
330,Le panneau concerne les véhicules lents,Le panneau concerne les véhicules lents — panneau issu du Code de la route (liste des panneaux).,liste_des_panneaux,https://fr.wikibooks.org/wiki/Code_de_la_route/Liste_des_panneaux,https://upload.wikimedia.org/wikipedia/commons/9/90/France_road_sign_M4e_vehicules_lents.svg,images\France_road_sign_M4e_vehicules_lents.svg
331,"Le panneau concerne les véhicules pesant au moins le poids indiqué (5,5t pour cet exemple)","Le panneau concerne les véhicules pesant au moins le poids indiqué (5,5t pour cet exemple) — panneau issu du Code de la route (liste des panneaux).",liste_des_panneaux,https://fr.wikibooks.org/wiki/Code_de_la_route/Liste_des_panneaux,https://upload.wikimedia.org/wikipedia/commons/0/0c/France_road_sign_M4f.svg,images\France_road_sign_M4f.svg
342,Le panneau concerne les véhicules pesant sur un essieu plus que le nombre indiqué,Le panneau concerne les véhicules pesant sur un essieu plus que le nombre indiqué — panneau issu du Code de la route (liste des panneaux).,liste_des_panneaux,https://fr.wikibooks.org/wiki/Code_de_la_route/Liste_des_panneaux,https://upload.wikimedia.org/wikipedia/commons/1/19/France_road_sign_M4r.svg,images\France_road_sign_M4r.svg
348,"Le panneau concerne les véhicules tractant une caravane ou une remorque de plus de 250 kg et dont le poids total roulant, véhicule plus remorque, n’excède pas 3,5 tonnes","Le panneau concerne les véhicules tractant une caravane ou une remorque de plus de 250 kg et dont le poids total roulant, véhicule plus remorque, n’excède pas 3,5 tonnes — panneau issu du Code de la route (liste des panneaux).",liste_des_panneaux,https://fr.wikibooks.org/wiki/Code_de_la_route/Liste_des_panneaux,https://upload.wikimedia.org/wikipedia/commons/d/d0/France_road_sign_M4x.svg,images\France_road_sign_M4x.svg
347,Le panneau concerne les véhicules tractant une remorque dont le poids total autorisé en charge dépasse 250 kg,Le panneau concerne les véhicules tractant une remorque dont le poids total autorisé en charge dépasse 250 kg — panneau issu du Code de la route (liste des panneaux).,liste_des_panneaux,https://fr.wikibooks.org/wiki/Code_de_la_route/Liste_des_panneaux,https://upload.wikimedia.org/wikipedia/commons/9/96/France_road_sign_M4w.svg,images\France_road_sign_M4w.svg
343,Le panneau concerne les véhicules à traction animale,Le panneau concerne les véhicules à traction animale — panneau issu du Code de la route (liste des panneaux).,liste_des_panneaux,https://fr.wikibooks.org/wiki/Code_de_la_route/Liste_des_panneaux,https://upload.wikimedia.org/wikipedia/commons/b/b3/France_road_sign_M4s.svg,images\France_road_sign_M4s.svg
142,Les transports de marchandises dangereuses doivent aller tout droit au prochain carrefour,Les transports de marchandises dangereuses doivent aller tout droit au prochain carrefour — panneau issu du Code de la route (liste des panneaux).,liste_des_panneaux,https://fr.wikibooks.org/wiki/Code_de_la_route/Liste_des_panneaux,https://upload.wikimedia.org/wikipedia/commons/d/d5/France_road_sign_C117-B21b.svg,images\France_road_sign_C117-B21b.svg
143,Les transports de marchandises dangereuses doivent tourner à droite au prochain carrefour,Les transports de marchandises dangereuses doivent tourner à droite au prochain carrefour — panneau issu du Code de la route (liste des panneaux).,liste_des_panneaux,https://fr.wikibooks.org/wiki/Code_de_la_route/Liste_des_panneaux,https://upload.wikimedia.org/wikipedia/commons/0/03/France_road_sign_C117-b21c1.svg,images\France_road_sign_C117-b21c1.svg
145,Les transports de marchandises dangereuses doivent tourner à droite ou aller tout droit au prochain carrefour,Les transports de marchandises dangereuses doivent tourner à droite ou aller tout droit au prochain carrefour — panneau issu du Code de la route (liste des panneaux).,liste_des_panneaux,https://fr.wikibooks.org/wiki/Code_de_la_route/Liste_des_panneaux,https://upload.wikimedia.org/wikipedia/commons/a/a1/France_road_sign_C117-b21d1.svg,images\France_road_sign_C117-b21d1.svg
144,Les transports de marchandises dangereuses doivent tourner à gauche au prochain carrefour,Les transports de marchandises dangereuses doivent tourner à gauche au prochain carrefour — panneau issu du Code de la route (liste des panneaux).,liste_des_panneaux,https://fr.wikibooks.org/wiki/Code_de_la_route/Liste_des_panneaux,https://upload.wikimedia.org/wikipedia/commons/6/6c/France_road_sign_C117-b21c2.svg,images\France_road_sign_C117-b21c2.svg
146,Les transports de marchandises dangereuses doivent tourner à gauche ou aller tout droit au prochain carrefour,Les transports de marchandises dangereuses doivent tourner à gauche ou aller tout droit au prochain carrefour — panneau issu du Code de la route (liste des panneaux).,liste_des_panneaux,https://fr.wikibooks.org/wiki/Code_de_la_route/Liste_des_panneaux,https://upload.wikimedia.org/wikipedia/commons/4/46/France_road_sign_C117-b21d2.svg,images\France_road_sign_C117-b21d2.svg
147,Les transports de marchandises dangereuses doivent tourner à gauche ou à droite au prochain carrefour,Les transports de marchandises dangereuses doivent tourner à gauche ou à droite au prochain carrefour — panneau issu du Code de la route (liste des panneaux).,liste_des_panneaux,https://fr.wikibooks.org/wiki/Code_de_la_route/Liste_des_panneaux,https://upload.wikimedia.org/wikipedia/commons/9/93/France_road_sign_C117-b21e.svg,images\France_road_sign_C117-b21e.svg
157,Lieu aménagé pour le stationnement gratuit à durée limitée avec contrôle par disque,Lieu aménagé pour le stationnement gratuit à durée limitée avec contrôle par disque — panneau issu du Code de la route (liste des panneaux).,liste_des_panneaux,https://fr.wikibooks.org/wiki/Code_de_la_route/Liste_des_panneaux,https://upload.wikimedia.org/wikipedia/commons/c/c1/France_road_sign_C1b.svg,images\France_road_sign_C1b.svg
158,Lieu aménagé pour le stationnement payant,Lieu aménagé pour le stationnement payant — panneau issu du Code de la route (liste des panneaux).,liste_des_panneaux,https://fr.wikibooks.org/wiki/Code_de_la_route/Liste_des_panneaux,https://upload.wikimedia.org/wikipedia/commons/2/29/France_road_sign_C1c.svg,images\France_road_sign_C1c.svg
354,Limitation de stationnement : plage horaire autorisée et durée maximale,Limitation de stationnement : plage horaire autorisée et durée maximale — panneau issu du Code de la route (liste des panneaux).,liste_des_panneaux,https://fr.wikibooks.org/wiki/Code_de_la_route/Liste_des_panneaux,https://upload.wikimedia.org/wikipedia/commons/2/2a/France_road_sign_M6c.svg,images\France_road_sign_M6c.svg
180,Limites de vitesse en général,Limites de vitesse en général — panneau issu du Code de la route (liste des panneaux).,liste_des_panneaux,https://fr.wikibooks.org/wiki/Code_de_la_route/Liste_des_panneaux,https://upload.wikimedia.org/wikipedia/commons/1/12/France_road_sign_C25a.svg,images\France_road_sign_C25a.svg
